index_text,max_score,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
28,2,0.010681296698749065,0.11895069479942322,0.657502293586731,0.18253950774669647,0.019128521904349327,0.011197766289114952
29,3,0.00841914489865303,0.06100677326321602,0.4366174042224884,0.449625700712204,0.034467510879039764,0.009863528423011303
30,3,0.008381186984479427,0.01821439154446125,0.044060368090867996,0.6538252830505371,0.22017231583595276,0.05534644424915314
31,3,0.0027282072696834803,0.005439074710011482,0.03217112272977829,0.8739034533500671,0.07676222920417786,0.008995960466563702
32,2,0.01028558611869812,0.08353875577449799,0.4624481201171875,0.3939049243927002,0.036410264670848846,0.013412450440227985
33,3,0.0030007169116288424,0.009042126126587391,0.05569000914692879,0.8500714302062988,0.07425978779792786,0.00793582946062088
34,3,0.006076676771044731,0.04377472773194313,0.31999921798706055,0.5741689801216125,0.045044004917144775,0.01093642320483923
35,3,0.0032454258762300014,0.005258355289697647,0.025806285440921783,0.8146117925643921,0.1357325166463852,0.015345633961260319
36,2,0.011807531118392944,0.12233371287584305,0.6583583354949951,0.17646633088588715,0.02069012261927128,0.010343980975449085
37,2,0.018666066229343414,0.174043670296669,0.6155364513397217,0.14954537153244019,0.02497393824160099,0.01723456382751465
38,3,0.004428540822118521,0.003699986729770899,0.009494801983237267,0.6494484543800354,0.29910576343536377,0.033822424709796906
39,3,0.008933964185416698,0.040118325501680374,0.2139746993780136,0.6469589471817017,0.07550593465566635,0.01450816635042429
40,3,0.003072714665904641,0.0037617720663547516,0.016036896035075188,0.8065625429153442,0.15487204492092133,0.01569392904639244
41,3,0.0074088601395487785,0.0585763156414032,0.3758535087108612,0.5043978691101074,0.04258272796869278,0.011180756613612175
42,2,0.01422685757279396,0.1696535348892212,0.6966930627822876,0.09402540326118469,0.013826362788677216,0.011574750766158104
43,2,0.018233779817819595,0.19300764799118042,0.588512122631073,0.15340770781040192,0.028064334765076637,0.01877443678677082
44,3,0.0031584540847688913,0.011260493658483028,0.050847623497247696,0.8272227048873901,0.09527569264173508,0.012235110625624657
45,3,0.0035075764171779156,0.015843026340007782,0.08808082342147827,0.802625834941864,0.0800582617521286,0.009884481318295002
46,3,0.003790417220443487,0.020598487928509712,0.16483664512634277,0.7619513869285583,0.041551124304533005,0.00727193895727396
47,4,0.010050577111542225,0.005379942245781422,0.011891676113009453,0.4151090681552887,0.4965250492095947,0.06104359030723572
48,3,0.0030241860076785088,0.0034137163311243057,0.016701865941286087,0.8533025979995728,0.11266841739416122,0.010889281518757343
49,3,0.008158878423273563,0.005177877843379974,0.01874600350856781,0.6111224889755249,0.324579119682312,0.03221555054187775
50,3,0.003652840154245496,0.00548631651327014,0.023770302534103394,0.8039909601211548,0.14147666096687317,0.02162286639213562
51,3,0.002603837288916111,0.004282162059098482,0.025370566174387932,0.8708760142326355,0.08732183277606964,0.009545515291392803
52,3,0.0024876564275473356,0.0036446733865886927,0.015639014542102814,0.8347535729408264,0.13110674917697906,0.012368328869342804
53,2,0.01326062809675932,0.15957684814929962,0.6788542866706848,0.1243375688791275,0.014604650437831879,0.009366035461425781
54,3,0.003721556393429637,0.012977732345461845,0.08934874832630157,0.8280321955680847,0.0581633560359478,0.007756378501653671
55,3,0.008733621798455715,0.004800993483513594,0.011882302351295948,0.509688138961792,0.4129667282104492,0.05192826688289642
56,3,0.0033533440437167883,0.007366976700723171,0.046128951013088226,0.8555106520652771,0.07721692323684692,0.010423107072710991
57,3,0.0027650869451463223,0.006400847341865301,0.03254552558064461,0.865142285823822,0.08409697562456131,0.009049336425960064
58,3,0.003689810400828719,0.004702446982264519,0.016739076003432274,0.7589976787567139,0.1931939572095871,0.022676944732666016
59,3,0.0028797476552426815,0.009041436947882175,0.06422749906778336,0.8507353067398071,0.06513223797082901,0.007983885705471039
60,3,0.0038502670358866453,0.004936618264764547,0.018111666664481163,0.7362368702888489,0.21107268333435059,0.025791916996240616
61,3,0.002010153839364648,0.0031047870870679617,0.014428573660552502,0.8908566236495972,0.0811711847782135,0.008428719826042652
62,3,0.0037330191116780043,0.010308203287422657,0.05234597995877266,0.853685736656189,0.06899550557136536,0.010931652970612049
63,3,0.0040999483317136765,0.0065115150064229965,0.029008304700255394,0.7865521907806396,0.1536799967288971,0.020148079842329025
64,3,0.0028383806347846985,0.0032079238444566727,0.015308490954339504,0.8394563794136047,0.12627658247947693,0.012912247329950333
65,3,0.00368907256051898,0.004473400767892599,0.0125598618760705,0.6952579617500305,0.2536464333534241,0.030373243615031242
66,3,0.0029618460685014725,0.004929269198328257,0.021175634115934372,0.8413686752319336,0.11760114878416061,0.011963466182351112
67,3,0.004214883781969547,0.004223909694701433,0.014956519939005375,0.7486056089401245,0.20596268773078918,0.022036371752619743
68,3,0.011369685642421246,0.09026720374822617,0.3996488153934479,0.44127216935157776,0.0425194688141346,0.014922606758773327
69,3,0.004771293140947819,0.005711214616894722,0.018773043528199196,0.7241117358207703,0.22420144081115723,0.02243123948574066
70,2,0.018198125064373016,0.20449529588222504,0.6679439544677734,0.08027739077806473,0.014955028891563416,0.014130189083516598
71,3,0.007045289501547813,0.0460355170071125,0.339587926864624,0.5637231469154358,0.03384292498230934,0.009765197522938251
72,3,0.004101107362657785,0.0106819998472929,0.05145962908864021,0.8143249154090881,0.10271990299224854,0.016712423413991928
73,2,0.009892426431179047,0.11956369876861572,0.6820006370544434,0.16476351022720337,0.014355991967022419,0.009423745796084404
74,3,0.00436213007196784,0.01782761700451374,0.11968768388032913,0.7998261451721191,0.05001981183886528,0.008276577107608318
75,3,0.0033639699686318636,0.003940414171665907,0.015600254759192467,0.8143351674079895,0.14783969521522522,0.01492053922265768
76,3,0.004268759395927191,0.011670628562569618,0.07080695033073425,0.8305840492248535,0.07207820564508438,0.010591389611363411
77,3,0.006381646730005741,0.027043797075748444,0.16833043098449707,0.7142070531845093,0.07029324769973755,0.013743914663791656
78,3,0.009463331662118435,0.025743648409843445,0.056617558002471924,0.6743173599243164,0.184565469622612,0.049292609095573425
79,3,0.0039691743440926075,0.014403844252228737,0.09185599535703659,0.8103712797164917,0.069712333381176,0.009687323123216629
80,3,0.007359697483479977,0.0063337101601064205,0.010849732905626297,0.5610853433609009,0.36540329456329346,0.048968177288770676
81,2,0.016417289152741432,0.15598654747009277,0.5282458066940308,0.2396126389503479,0.035550739616155624,0.02418702282011509
82,3,0.0037806250620633364,0.003548452164977789,0.009489116258919239,0.7115561962127686,0.24311204254627228,0.028513573110103607
83,3,0.003175727790221572,0.004596095997840166,0.018329240381717682,0.7918771505355835,0.165372833609581,0.016648974269628525
84,3,0.007410624995827675,0.052069041877985,0.43214741349220276,0.4716949164867401,0.027853485196828842,0.008824619464576244
85,3,0.005212516523897648,0.016753969714045525,0.1159972995519638,0.8041284680366516,0.049255162477493286,0.008652539923787117
86,3,0.0056534153409302235,0.025282081216573715,0.18874219059944153,0.7262203693389893,0.04392843693494797,0.010173420421779156
87,3,0.00567683344706893,0.005783407483249903,0.014382945373654366,0.5962488055229187,0.3395942449569702,0.038313720375299454
88,3,0.004393811337649822,0.004480176139622927,0.01352323405444622,0.6868539452552795,0.2608339488506317,0.02991490624845028
89,3,0.0047940900549292564,0.023980818688869476,0.13696791231632233,0.7489723563194275,0.07236984372138977,0.012914876453578472
90,3,0.008460773155093193,0.004921092186123133,0.01510803122073412,0.5238915085792542,0.39914217591285706,0.04847650229930878
91,3,0.005780793726444244,0.013618892058730125,0.0746699720621109,0.7802044749259949,0.10808368027210236,0.017642183229327202
92,3,0.0035828494001179934,0.005331078078597784,0.01633596047759056,0.7389832139015198,0.21426302194595337,0.021503815427422523
93,3,0.006022734101861715,0.011296795681118965,0.056966837495565414,0.7857786417007446,0.12370830774307251,0.016226666048169136
94,3,0.002867554547265172,0.008412877097725868,0.057800039649009705,0.8650392889976501,0.05892355740070343,0.006956674158573151
95,2,0.01675947941839695,0.1166217178106308,0.44213980436325073,0.3516305088996887,0.0511968694627285,0.021651558578014374
96,3,0.0041928282007575035,0.00892089307308197,0.045464396476745605,0.8289423584938049,0.09916061162948608,0.01331896148622036
97,3,0.0030916689429432154,0.016098182648420334,0.10790516436100006,0.8124849200248718,0.05255631357431412,0.007863740436732769
98,4,0.008303907699882984,0.006500430405139923,0.012226714752614498,0.43809789419174194,0.4660247564315796,0.06884623318910599
99,4,0.00769228907302022,0.006528865080326796,0.01241858210414648,0.45200198888778687,0.45265960693359375,0.06869864463806152
100,3,0.005635005421936512,0.03800562396645546,0.3126380443572998,0.5927000045776367,0.04130206257104874,0.009719226509332657
101,2,0.012439562939107418,0.1480637937784195,0.6541162133216858,0.1579563170671463,0.016983289271593094,0.010440926067531109
102,3,0.006018281448632479,0.018239179626107216,0.07770747691392899,0.7592527270317078,0.11753635853528976,0.02124606817960739
103,3,0.003406209871172905,0.009424936957657337,0.054800860583782196,0.8526894450187683,0.07065077126026154,0.00902771856635809
104,2,0.012687106616795063,0.11082404851913452,0.4573604464530945,0.35358405113220215,0.04736344888806343,0.018180880695581436
105,2,0.008626492694020271,0.07656057178974152,0.6193262338638306,0.2684321105480194,0.019120804965496063,0.0079337852075696
106,4,0.01421123743057251,0.00741610350087285,0.014814049005508423,0.37689584493637085,0.5057623386383057,0.0809004157781601
107,3,0.0027063731104135513,0.0038836149033159018,0.016346778720617294,0.8228951692581177,0.1397239863872528,0.014444022439420223
108,2,0.017653031274676323,0.2271551638841629,0.6599195003509521,0.06752172112464905,0.013393968343734741,0.014356696978211403
109,3,0.0033420862164348364,0.004179786425083876,0.01506851240992546,0.7848599553108215,0.1745985448360443,0.017951063811779022
110,2,0.01259388867765665,0.1111522689461708,0.588347315788269,0.25394123792648315,0.02195591852068901,0.012009365484118462
111,3,0.005311104469001293,0.03392942622303963,0.26228582859039307,0.6504952907562256,0.03903386369347572,0.008944429457187653
112,2,0.013192476704716682,0.11992315948009491,0.5181592702865601,0.2987319529056549,0.03461964800953865,0.01537354290485382
113,3,0.004046733491122723,0.007257899269461632,0.03422188758850098,0.8209643363952637,0.11999958008527756,0.013509505428373814
114,2,0.008949718438088894,0.09652416408061981,0.515228807926178,0.33418723940849304,0.03311270475387573,0.011997334659099579
115,3,0.00204051798209548,0.0032251495867967606,0.013722920790314674,0.8697343468666077,0.10251200944185257,0.008765059523284435
116,3,0.00329598574899137,0.004500764887779951,0.015405578538775444,0.7625429630279541,0.1920703798532486,0.02218429185450077
117,3,0.009729011915624142,0.004960404708981514,0.012633631005883217,0.5755795240402222,0.34884074330329895,0.04825669899582863
118,3,0.005324899218976498,0.006434740033000708,0.0258502010256052,0.7447510361671448,0.19528140127658844,0.02235773205757141
119,3,0.004928824957460165,0.00505428621545434,0.014817224815487862,0.6571588516235352,0.2834232747554779,0.0346175879240036
120,3,0.00377506366930902,0.012239684350788593,0.07468923181295395,0.8274474740028381,0.07230055332183838,0.009548024274408817
121,2,0.010818171314895153,0.10473611205816269,0.584955632686615,0.261294424533844,0.02603141963481903,0.012164218351244926
122,3,0.003102730493992567,0.00420097541064024,0.02007918804883957,0.8353861570358276,0.12321028858423233,0.014020543545484543
123,3,0.005553270224481821,0.014110208489000797,0.037161294370889664,0.7341356873512268,0.18217375874519348,0.02686580829322338
124,4,0.012743192724883556,0.007206500507891178,0.01372318621724844,0.35331639647483826,0.5195372700691223,0.09347337484359741
