index_text,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
28,0.001707885880023241,0.05067308619618416,0.8557557463645935,0.08609389513731003,0.004993059206753969,0.0007763247122056782
29,0.0033453090582042933,0.09699845314025879,0.6587684750556946,0.2389066070318222,0.001710922340862453,0.00027023698203265667
30,0.0008802286465652287,0.0014897696673870087,0.03699888288974762,0.9226394295692444,0.035651981830596924,0.00233968673273921
31,0.0004347048234194517,0.00017695642600301653,0.004498748574405909,0.9408488869667053,0.05275629088282585,0.001284447847865522
32,0.0013637548545375466,0.009487474337220192,0.21589446067810059,0.7616322636604309,0.011076073162257671,0.0005459336680360138
33,0.0011580770369619131,0.000665216357447207,0.01627642661333084,0.6703311800956726,0.30613434314727783,0.005434800870716572
34,0.0007697178516536951,0.0020336611196398735,0.05821462348103523,0.8860290050506592,0.051250774413347244,0.0017022400861606002
35,0.0007996123749762774,0.00022700450790580362,0.004416695795953274,0.8559135794639587,0.13445168733596802,0.004191417247056961
36,0.006989393848925829,0.16777101159095764,0.755089282989502,0.06701835244894028,0.002157362177968025,0.0009745661518536508
37,0.008874500170350075,0.2789321839809418,0.6987142562866211,0.011846024543046951,0.00076927529880777,0.0008637873106636107
38,0.0007855090661905706,6.111914262874052e-05,0.0007673314539715648,0.32327282428741455,0.6327940821647644,0.04231914505362511
39,0.0066114068031311035,0.0018059889553114772,0.02101890742778778,0.8239748477935791,0.1382627636194229,0.008326085284352303
40,0.0008362145163118839,7.283371087396517e-05,0.0009668569546192884,0.6698631644248962,0.3129071891307831,0.015353651717305183
41,0.0007521450752392411,0.000627984874881804,0.02552097663283348,0.9388379454612732,0.033353280276060104,0.0009077119175344706
42,0.0033830227330327034,0.12097255885601044,0.8192375302314758,0.054408926516771317,0.001460938947275281,0.0005370479775592685
43,0.002791085047647357,0.24527515470981598,0.7270014882087708,0.02371303178369999,0.0008247316582128406,0.0003945409262087196
44,0.0007403792697004974,0.0005873189074918628,0.012785237282514572,0.5999706983566284,0.37655290961265564,0.009363404475152493
45,0.0005750650307163596,0.0025674807839095592,0.07986348867416382,0.8818678259849548,0.03425190970301628,0.0008742809877730906
46,0.0013623973354697227,0.0005559935234487057,0.01875454932451248,0.9197919368743896,0.05759288743138313,0.0019422391196712852
47,0.0029987171292304993,0.00010653164645191282,0.0006700757658109069,0.18572843074798584,0.6829303503036499,0.12756593525409698
48,0.00123164604883641,0.0002406955318292603,0.004408675711601973,0.8928373456001282,0.09801098704338074,0.003270596032962203
49,0.0026613560039550066,0.0002847173891495913,0.002982801292091608,0.3918459713459015,0.5599728226661682,0.042252328246831894
50,0.0012533273547887802,0.00011407840065658092,0.002068572212010622,0.5429408550262451,0.4365628957748413,0.017060209065675735
51,0.0016041166381910443,0.00020306158694438636,0.00374361639842391,0.6872286796569824,0.2969680726528168,0.010252428241074085
52,0.0005724877119064331,0.0003311719046905637,0.009931419976055622,0.8281161785125732,0.15615059435367584,0.004898113198578358
53,0.003568844636902213,0.13701458275318146,0.726054310798645,0.1305875927209854,0.0023403156083077192,0.0004343455075286329
54,0.001637373468838632,0.00049429020145908,0.009130323305726051,0.8549346923828125,0.12883009016513824,0.004973339382559061
55,0.003528384957462549,0.00012280369992367923,0.0008592233061790466,0.34085142612457275,0.5573834776878357,0.0972546711564064
56,0.0005326041136868298,0.0001799577585188672,0.004799955990165472,0.9125192761421204,0.07981789857149124,0.0021503756288439035
57,0.00036202871706336737,0.00029974934295751154,0.01075381226837635,0.9466601014137268,0.04057835042476654,0.0013458607718348503
58,0.002520982176065445,0.0002077447425108403,0.0018336836947128177,0.3764267861843109,0.5542153716087341,0.06479548662900925
59,0.002364568877965212,0.0006324623245745897,0.012860034592449665,0.8366696238517761,0.14313773810863495,0.004335520789027214
60,0.0011079725809395313,0.00022339107817970216,0.0038065805565565825,0.8887044787406921,0.10260257869958878,0.0035549786407500505
61,0.00041573462658561766,0.0001184491120511666,0.0034175391774624586,0.950847327709198,0.044237181544303894,0.0009637988987378776
62,0.0023194553796201944,0.00909231323748827,0.10890183597803116,0.8702791929244995,0.008662713691592216,0.0007445244118571281
63,0.0011393905151635408,0.00013544534158427268,0.0015536225400865078,0.5512332320213318,0.4221464693546295,0.023791907355189323
64,0.0015267821727320552,0.0002702969068195671,0.0040056416764855385,0.8629755973815918,0.12622280418872833,0.004998786374926567
65,0.0011445584241300821,0.0001621696719666943,0.0034849767107516527,0.749213457107544,0.2382276952266693,0.007767114322632551
66,0.0011350797722116113,0.00022969752899371088,0.002836574101820588,0.8939694762229919,0.09537694603204727,0.006452282425016165
67,0.004112629685550928,0.00033630020334385335,0.002658433746546507,0.5525220632553101,0.405922532081604,0.034448012709617615
68,0.007511558476835489,0.13180194795131683,0.6009677052497864,0.2549881637096405,0.0037918644957244396,0.0009386789170093834
69,0.003691284451633692,0.0003985446528531611,0.004072196315973997,0.3656759262084961,0.5742128491401672,0.05194930359721184
70,0.004566720221191645,0.41333523392677307,0.5746132135391235,0.00695961294695735,0.00028852419927716255,0.00023671225062571466
71,0.003978516906499863,0.012338253669440746,0.3117435574531555,0.6633328199386597,0.007562285289168358,0.0010445581283420324
72,0.001297578914090991,0.0001650581107242033,0.0020119836553931236,0.6727034449577332,0.302031546831131,0.0217903945595026
73,0.0031058690510690212,0.15325383841991425,0.7876497507095337,0.05464737489819527,0.0010731396032497287,0.00027006579330191016
74,0.0017792216967791319,0.0050796028226614,0.06175721064209938,0.9149958491325378,0.015001178719103336,0.0013868814567103982
75,0.0010390246752649546,0.000464053446194157,0.0048559741117060184,0.9510819315910339,0.04036907106637955,0.0021899910643696785
76,0.002593332901597023,0.003363135037943721,0.03233018517494202,0.8959290385246277,0.06174726411700249,0.004037028644233942
77,0.0007014538859948516,0.0006195178139023483,0.021287277340888977,0.9399672746658325,0.03624306246638298,0.0011815250618383288
78,0.0006477080751210451,0.00035967002622783184,0.011358820833265781,0.8455093502998352,0.1362476348876953,0.0058766622096300125
79,0.0017273720586672425,0.0009202016517519951,0.022557798773050308,0.9198499321937561,0.05286739021539688,0.0020774288568645716
80,0.0023617707192897797,0.00010048893454950303,0.0006681256927549839,0.1345968246459961,0.7035043239593506,0.1587684452533722
81,0.007613043766468763,0.3881673812866211,0.5718657970428467,0.030890317633748055,0.0006621998618356884,0.0008012359612621367
82,0.001032550586387515,7.507077680202201e-05,0.0012574957218021154,0.6069869995117188,0.3729669153690338,0.0176809374243021
83,0.0006323963170871139,0.0004742612363770604,0.013598508201539516,0.9701664447784424,0.014354259707033634,0.0007742150337435305
84,0.0005471787881106138,0.0010295299580320716,0.04004214331507683,0.9433233141899109,0.014393609017133713,0.0006642993539571762
85,0.0008437936194241047,0.0005874796770513058,0.012952892109751701,0.9596720933914185,0.0252543855458498,0.0006892434903420508
86,0.0018385178409516811,0.013763469643890858,0.3284161388874054,0.6478777527809143,0.007250635884702206,0.0008533870568498969
87,0.005705234128981829,0.0001590117608429864,0.000545502349268645,0.16789157688617706,0.6152577996253967,0.21044093370437622
88,0.0014268391532823443,7.577773067168891e-05,0.0010417139856144786,0.3754361569881439,0.5819236636161804,0.04009578377008438
89,0.0013155312044546008,0.00025266603915952146,0.003753358032554388,0.5570796132087708,0.40547871589660645,0.032120198011398315
90,0.0023529380559921265,0.00010509234562050551,0.0011034616036340594,0.4014396369457245,0.5406937003135681,0.05430508032441139
91,0.001928473822772503,0.0008524549775756896,0.01256975531578064,0.8965774178504944,0.08393020182847977,0.004141704645007849
92,0.000637673947494477,0.0003089355886913836,0.006467674393206835,0.9184707999229431,0.06985829770565033,0.004256630316376686
93,0.0027539439033716917,0.0003703617840074003,0.003908270504325628,0.7013177275657654,0.2691369950771332,0.02251269668340683
94,0.0007347128121182323,0.0003408885095268488,0.017473988234996796,0.844946026802063,0.13365542888641357,0.0028490640688687563
95,0.0023965032305568457,0.10700610280036926,0.791686475276947,0.09700188040733337,0.0016002580523490906,0.0003088303201366216
96,0.003044731914997101,0.0010570427402853966,0.010828965343534946,0.8289607763290405,0.14651994407176971,0.009588448330760002
97,0.0011204908369109035,0.0009910926455631852,0.01781672239303589,0.8891671299934387,0.08885309100151062,0.0020514933858066797
98,0.0015308321453630924,0.00023454656184185296,0.0021697909105569124,0.3600541055202484,0.5102599263191223,0.1257508397102356
99,0.002298265928402543,7.89548284956254e-05,0.0006010965444147587,0.2149948626756668,0.6499481201171875,0.13207872211933136
100,0.001934110652655363,0.026517130434513092,0.6250165700912476,0.34224680066108704,0.0036577177233994007,0.0006276524509303272
101,0.002701524179428816,0.15887948870658875,0.8253170251846313,0.01253077294677496,0.0003982346970587969,0.0001729632494971156
102,0.0019909574184566736,0.0025846732314676046,0.059105534106492996,0.8439741134643555,0.08590488135814667,0.006439893040806055
103,0.0005794793250970542,0.00034894002601504326,0.007182353176176548,0.9474994540214539,0.0431068018078804,0.0012830496998503804
104,0.0034107414539903402,0.0024190531112253666,0.03558271750807762,0.7720547914505005,0.15388748049736023,0.032645247876644135
105,0.001253490219824016,0.02085300348699093,0.2217223197221756,0.7505583167076111,0.00521637499332428,0.00039654504507780075
106,0.0066970172338187695,0.0008191927918232977,0.001733861630782485,0.03356865048408508,0.2774435877799988,0.6797376871109009
107,0.0006399177364073694,0.00013860325270798057,0.0022970291320234537,0.921357274055481,0.0735553726553917,0.002011748729273677
108,0.0037556327879428864,0.4512176215648651,0.5413175821304321,0.0032299079466611147,0.00026234134566038847,0.0002169672807212919
109,0.0012836485402658582,0.00027108201174996793,0.005389464553445578,0.9058807492256165,0.08469574898481369,0.0024793401826173067
110,0.0043664309196174145,0.17015159130096436,0.7668567299842834,0.05681511387228966,0.001231027184985578,0.0005790953291580081
111,0.0005092897335998714,0.000718148541636765,0.02532080188393593,0.9506949186325073,0.021954838186502457,0.0008019870147109032
112,0.0033843908458948135,0.0983167290687561,0.7666491866111755,0.12942296266555786,0.001853190129622817,0.0003735107893589884
113,0.0008057701052166522,0.00017431202286388725,0.003894679481163621,0.6981547474861145,0.2901455760002136,0.006824933923780918
114,0.005815163720399141,0.19857686758041382,0.7002947330474854,0.09221998602151871,0.0023544318974018097,0.0007388474768958986
115,0.0007616708753630519,0.0004113305185455829,0.007644066587090492,0.9708234667778015,0.01969381980597973,0.0006655339384451509
116,0.0018942257156595588,0.00032512558391317725,0.004895772784948349,0.7260201573371887,0.25739869475364685,0.009466062299907207
117,0.0011237772414460778,0.00010374954581493512,0.0008823375683277845,0.5542773604393005,0.41786375641822815,0.025749117136001587
118,0.000641995866317302,0.0001954598119482398,0.0027755468618124723,0.9276300668716431,0.06708231568336487,0.0016745316097512841
119,0.0012299695517867804,0.00011601182632148266,0.0013454598374664783,0.4401280879974365,0.532436192035675,0.024744346737861633
120,0.003415558487176895,0.0010479328921064734,0.016316864639520645,0.8427596688270569,0.12933602929115295,0.007123949006199837
121,0.0024986763019114733,0.06158449500799179,0.8809755444526672,0.05027220398187637,0.003675000974908471,0.0009939896408468485
122,0.0010056672617793083,0.0001300352596445009,0.002236678497865796,0.6690387725830078,0.3149264454841614,0.012662372551858425
123,0.0008176568080671132,0.00022261036792770028,0.002825533738359809,0.39283719658851624,0.5793636441230774,0.023933373391628265
124,0.002306594979017973,0.00011643176549114287,0.0008266991935670376,0.2614997327327728,0.6479718685150146,0.08727870881557465
