size_features,soma_validacao,soma_teste,soma_teste_full,F1_validacao,KAPPA_validacao,feature_list
17,0.759984823497311,0.9436995963592392,0.9696676352323083,0.5378276622372103,0.22215716126010066,"['honore', 'word_lemma_length_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
18,0.7893031575268843,0.9380048428450437,0.951192483814749,0.5483855981416957,0.24091755938518855,"['honore', 'word_lemma_length_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
19,0.735271341929326,0.9439724521855636,0.915152312381598,0.530592291847031,0.20467905008229492,"['honore', 'word_lemma_length_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
20,0.7374410609450998,0.9509304815250355,0.9452671238519151,0.5284378455110161,0.20900321543408362,"['honore', 'word_lemma_length_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
21,0.7539084933640109,0.9294552031270663,0.9163737316226068,0.5354473103695563,0.2184611829944546,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
22,0.7252043038118979,0.9294552031270663,0.9023259302916613,0.5257621838676859,0.19944211994421202,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
23,0.7682168549730181,0.9014420166156584,0.8771303354831603,0.5409018247263918,0.22731503024662625,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_verbs_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
24,0.7499707445254374,0.9006164052222159,0.8776216727081226,0.5342276422764228,0.2157431022490146,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
25,0.7281725054767417,0.9017034206681359,0.8776216727081226,0.5249336390799806,0.20323886639676114,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
26,0.7281725054767417,0.9072495673217218,0.883159722120719,0.5249336390799806,0.20323886639676114,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
27,0.702815524227151,0.9156786126785337,0.8827095708628983,0.5169121336094084,0.18590339061774264,"['honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
28,0.7567590533924657,0.9045320349931172,0.8772400878482672,0.5368859032867574,0.2198731501057083,"['sentences_per_paragraph', 'honore', 'word_lemma_length_min', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
29,0.7306204126256824,0.9091800178764934,0.8876334858360352,0.525634263041195,0.20498614958448746,"['sentences_per_paragraph', 'honore', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
30,0.7605120068843958,0.909175224367639,0.8873727812746361,0.5369380369544062,0.22357396992998957,"['sentences_per_paragraph', 'honore', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
31,0.7419304942964732,0.9069594840644245,0.8641914029104405,0.5277833180272204,0.21414717626925273,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
32,0.7256670058209556,0.9067212938190754,0.8401668794182697,0.520835430455185,0.20483157536577057,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
33,0.8152602327215882,0.8825504553073753,0.875926564990867,0.5590137980381883,0.2562464346833999,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
34,0.758547892500666,0.8850729291247145,0.8810876777580041,0.5393650670159015,0.21918282548476453,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
35,0.799023972418681,0.884335914145817,0.8650998484209589,0.5559909951776218,0.2430329772410591,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
36,0.7528643116281983,0.8961225055215143,0.8575929059223063,0.5383961276987973,0.21446818392940104,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
37,0.7524829891047565,0.8929422918197575,0.8836209484586903,0.5377412595632592,0.21474172954149728,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_cum_freq_90p', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
38,0.7569408939703414,0.8669884123742646,0.8766325662273935,0.5345584627369785,0.22238243123336288,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_cum_freq_90p', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'ortho_neighbors_+freq_cum_dolch', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
39,0.7569408939703414,0.8768135002358761,0.8781009876014133,0.5345584627369785,0.22238243123336288,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_90p', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_cum_freq_90p', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'ortho_neighbors_+freq_cum_dolch', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
40,0.7685284327355882,0.8898143635609358,0.8761253961172634,0.5377845222681755,0.23074391046741272,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_length_90p', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_90p', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_cum_freq_90p', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'ortho_neighbors_+freq_cum_dolch', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
41,0.774963023138431,0.8613495947075271,0.8731752386095166,0.5436272347219596,0.2313357884164714,"['sentences_per_paragraph', 'honore', 'tmp_pos_conn_ratio', 'adjectives_ambiguity', 'word_length_90p', 'word_lemma_length_min', 'word_lemma_length_q1', 'word_lemma_length_90p', 'word_lemma_length_kurtosis', 'hapax_legomena_ratio', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_content_rsd', 'lex_freq_verbs_rsd', 'lex_freq_lemma_median', 'lex_freq_lemma_rsd', 'lex_freq_lemma_kurtosis', 'lex_freq_function_lemma_min', 'lex_freq_function_lemma_q3', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_sum', 'lex_freq_verbs_lemma_q3', 'lex_freq_verbs_lemma_std', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_cum_freq_90p', 'ortho_neighbors_+freq_median', 'ortho_neighbors_+freq_90p', 'ortho_neighbors_+freq_mode', 'ortho_neighbors_+freq_cum_dolch', 'age_of_acquisition_sum', 'age_of_acquisition_kurtosis', 'punctuation_count', 'dependency_vlink_count', 'dependency_poss_count', 'dependency_ne_count', 'grade_BERT', 'max_score', 'confidence_1', 'confidence_2', 'confidence_4', 'confidence_5']"
