size_features,soma_validacao,soma_teste,soma_teste_full,F1_validacao,KAPPA_validacao,feature_list
15,0.748352026082478,0.8746802057532076,0.8829429275604672,0.539712320200125,0.20863970588235292,"['sentences_per_paragraph', 'word_length_sum', 'word_length_q3', 'root_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
16,0.6241120014748016,0.8917199778330875,0.8546246785205305,0.4982559477210865,0.1258560537537151,"['sentences_per_paragraph', 'word_length_sum', 'word_length_q3', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
17,0.6537647125618732,0.9006103272112704,0.8545571431256231,0.5078215468167272,0.145943165745146,"['sentences_per_paragraph', 'honore', 'word_length_sum', 'word_length_q3', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
18,0.6372490454737804,0.8099926964585664,0.7804506840522881,0.5020068110368635,0.13524223443691685,"['sentences_per_paragraph', 'honore', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
19,0.5055668404987959,0.7893845857471032,0.7929411144386941,0.4548850807869356,0.050681759711860175,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
20,0.5587313455572017,0.793962648954763,0.7930968612511815,0.4747229839162297,0.08400836164097203,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
21,0.6144735763625085,0.8084365259369866,0.8366273149759921,0.494954210390375,0.11951936597213353,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
22,0.6135931422043466,0.8401594122885493,0.8330753382428625,0.4952561162692495,0.1183370259350971,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
23,0.6135931422043466,0.8119944693540065,0.8229645960035614,0.4952561162692495,0.1183370259350971,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
24,0.5824008455953311,0.7744282917053483,0.7957603836181162,0.484253173869064,0.09814767172626715,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
25,0.5749192181775654,0.7994707145101949,0.8334427142125119,0.4824920337115459,0.0924271844660195,"['sentences_per_paragraph', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
26,0.6717244741208749,0.774759040573794,0.760516416196416,0.5156079692665059,0.156116504854369,"['sentences_per_paragraph', 'min_cw_freq_bra', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
27,0.5691497030909073,0.7496127061813779,0.7673977643343924,0.4784566337839765,0.09069306930693077,"['sentences_per_paragraph', 'min_cw_freq_bra', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_90p', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
28,0.5607557959847572,0.7233209054108646,0.739257284188733,0.4744792418338384,0.08627655415091884,"['sentences_per_paragraph', 'min_cw_freq_bra', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_90p', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'age_of_acquisition_90p', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
29,0.6532088095669457,0.7296371874175217,0.7111479229300117,0.5072656438217998,0.14594316574514588,"['sentences_per_paragraph', 'min_cw_freq_bra', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_verbs_max', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_90p', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'age_of_acquisition_90p', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
30,0.563891657856223,0.7066186610112891,0.7529770721723307,0.47408857244295305,0.08980308541326987,"['sentences_per_paragraph', 'min_cw_freq_bra', 'honore', 'add_neg_conn_ratio', 'nouns_ambiguity', 'word_length_sum', 'word_length_q3', 'word_lemma_length_iqr', 'root_ttr', 'squared_ttr', 'lex_freq_min', 'lex_freq_nouns_q1', 'lex_freq_verbs_max', 'lex_freq_adjectives_80p', 'lex_freq_lemma_median', 'lex_freq_content_lemma_min', 'lex_freq_content_lemma_q1', 'lex_freq_content_lemma_avg', 'lex_freq_function_lemma_dolch', 'sophisticated_verbs_ratio', 'p0-p75_freq_ratio', 'ortho_neighbors_q1', 'ortho_neighbors_avg_freq_q1', 'ortho_neighbors_avg_freq_90p', 'ortho_neighbors_avg_freq_mode', 'ortho_neighbors_+freq_rsd', 'age_of_acquisition_90p', 'familiarity_max', 'present_tense_count', 'shared_word_ratio']"
