size_features,soma_validacao,soma_teste,soma_teste_full,F1_validacao,KAPPA_validacao,feature_list
13,1.1707420107342634,1.0845370222482833,1.1011428853851124,0.719313439305692,0.4514285714285714,"['min_cw_freq', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_nouns_lemma_90p', 'conditional_mood_count', 'augmentative_degree_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
14,1.1691618686168925,1.064075139865647,1.0867174733287237,0.7208860065479268,0.44827586206896564,"['min_cw_freq', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_nouns_lemma_90p', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
15,1.119769822746263,1.0541873446493022,1.075242137409043,0.705402087135004,0.41436773561125895,"['min_cw_freq', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
16,1.119769822746263,1.0659096298343211,1.086197157936343,0.705402087135004,0.41436773561125895,"['min_cw_freq', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'style_disjunctive_adverb_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
17,1.1338195240187594,1.0453195867291054,1.0906864229560713,0.7089811248989684,0.42483839911979093,"['min_cw_freq', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'style_disjunctive_adverb_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
18,1.119769822746263,1.0634675759881405,1.0579189400859972,0.705402087135004,0.41436773561125895,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'style_disjunctive_adverb_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
19,1.119769822746263,1.0666249994623167,1.0748603993305452,0.705402087135004,0.41436773561125895,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
20,1.119769822746263,1.0685801182089656,1.075486122361533,0.705402087135004,0.41436773561125895,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'conditional_mood_count', 'augmentative_degree_count', 'quantity_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
21,1.0512017918551906,1.077748425424856,1.0804789474332743,0.6823209154164165,0.3688808764387741,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'augmentative_degree_count', 'quantity_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
22,1.07167324801935,1.07922073874223,1.0906151064534326,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'augmentative_degree_count', 'quantity_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
23,1.0545622460898456,1.0946797797771324,1.106259588623804,0.6861411934582666,0.36842105263157887,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'augmentative_degree_count', 'quantity_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
24,1.07167324801935,1.0946797797771324,1.1090555505119493,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
25,1.07167324801935,1.0946797797771324,1.1090555505119493,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
26,1.1050738910559192,1.0951828670302652,1.114769804498554,0.7015651191260948,0.4035087719298245,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
27,1.1050738910559192,1.0698641559975974,1.0919277080827083,0.7015651191260948,0.4035087719298245,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
28,1.0854753127471168,1.0725145122135493,1.0862791474199769,0.6943000900063446,0.3911752227407722,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
29,1.07167324801935,1.046933179250931,1.0583802248654472,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
30,1.07167324801935,1.0586668806915296,1.053458433808367,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
31,1.0870842130466463,1.0600110074417886,1.0603230864717146,0.695908990305874,0.3911752227407722,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
32,1.07167324801935,1.0687799492094645,1.0661547460282046,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
33,1.07167324801935,1.074346849482491,1.0825748878736037,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
34,1.07167324801935,1.0563889482724345,1.0507547096873555,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
35,1.07167324801935,1.0563889482724345,1.0730419568366178,0.6919008809252712,0.3797723670940787,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
36,1.0915030463804434,1.0421346725460905,1.067524068050186,0.6992635463077794,0.39223950007266384,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
37,1.0915030463804434,1.0503680006434681,1.0786408781589754,0.6992635463077794,0.39223950007266384,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
38,1.0578950485012515,1.0586570108338118,1.0619421278133763,0.6890341776611988,0.3688608708400527,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
39,1.0915030463804434,1.0329221711662635,1.0563193747883122,0.6992635463077794,0.39223950007266384,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
40,1.0407548118834924,1.0469201433322892,1.071581358559275,0.683332086589631,0.35742272529386143,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_content_skewness', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
41,1.074218894170998,1.0117229143567859,1.0657533154168215,0.6935542416030221,0.3806646525679759,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_q1', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_content_skewness', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
42,1.0407548118834924,1.002859057024704,1.060171360769517,0.683332086589631,0.35742272529386143,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_q1', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_content_skewness', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_sum', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
43,1.0578950485012515,1.008945345478435,1.0664469420801432,0.6890341776611988,0.3688608708400527,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_q1', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_content_skewness', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_sum', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'dependency_patient_count', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
44,1.0578950485012515,1.015066253124504,1.0563193747883122,0.6890341776611988,0.3688608708400527,"['min_cw_freq', 'log_pos_conn_ratio', 'verbs_ambiguity', 'cross_entropy', 'paragraph_length_skewness', 'word_length_min', 'lex_freq_min', 'lex_freq_q1', 'lex_freq_std', 'lex_freq_content_q1', 'lex_freq_content_mode', 'lex_freq_content_skewness', 'lex_freq_verbs_skewness', 'lex_freq_content_lemma_median', 'lex_freq_nouns_lemma_sum', 'lex_freq_nouns_lemma_90p', 'lex_freq_verbs_lemma_mode', 'lex_freq_verbs_lemma_dolch', 'lex_freq_adjectives_lemma_max', 'p95-p99_freq_ratio', 'ortho_neighbors_avg_freq_avg', 'age_of_acquisition_dolch', 'interjection_count', 'adverb_ratio', 'fractional_numerals_count', 'conditional_mood_count', 'comparative_degree_count', 'augmentative_degree_count', 'quantity_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'dependency_patient_count', 'participial_verbal_count', 'participial_subchain_count', 'aspectual_subchain_count', 'words_after_verb_rsd', 'words_after_verb_skewness', 'personal_pronoun_ratio', 'grade_BERT', 'max_score', 'confidence_0', 'confidence_1', 'confidence_4']"
