size_features,soma_validacao,soma_teste,soma_teste_full,F1_validacao,KAPPA_validacao,feature_list
11,0.9749298941861745,1.1083504412200809,1.1099715808682242,0.5615563298490127,0.41337356433716177,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'lex_freq_min', 'lex_freq_lemma_std', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'grade_BERT']"
12,0.9927856592508558,1.1179723907703674,1.1122874043234678,0.5678879386196459,0.4248977206312099,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'lex_freq_min', 'lex_freq_lemma_std', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'dialog_quotes', 'grade_BERT']"
13,1.0106086482431453,1.1213950421010161,1.1332914148225992,0.5740040288103416,0.4366046194328038,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_lemma_std', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'dialog_quotes', 'grade_BERT']"
14,0.9747285480702756,1.1450434374792744,1.1277827792525077,0.5611837392739344,0.41354480879634126,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'dialog_quotes', 'grade_BERT']"
15,1.0477095916030676,1.06734182324077,1.0668132986754384,0.5950637562543204,0.45264583534874714,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'dialog_quotes', 'grade_BERT']"
16,1.0279859013505765,1.0760940529780356,1.0908412827138356,0.5870768104414855,0.4409090909090909,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'dialog_quotes', 'grade_BERT']"
17,1.0684124460940096,1.1076443434768062,1.0989449616446012,0.6037122526704118,0.4647001934235977,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'coordinating_conjunctions_count', 'dialog_quotes', 'grade_BERT']"
18,1.0499881329295908,1.0963423669624666,1.110023510897317,0.5967604560838234,0.45322767684576726,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'coordinating_conjunctions_count', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
19,1.0499881329295908,1.1067221578842763,1.1123545542601727,0.5967604560838234,0.45322767684576726,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'coordinating_conjunctions_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
20,1.0508414091402176,1.1168921992457912,1.1102547649673409,0.5971913512027901,0.4536500579374275,"['negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'coordinating_conjunctions_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
21,1.128283903302594,1.100509836983706,1.1159593436816841,0.6278970561072361,0.5003868471953579,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'coordinating_conjunctions_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
22,1.1687104480460273,1.0950564975602486,1.1316492941145602,0.6445324983361626,0.5241779497098646,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'coordinating_conjunctions_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
23,1.1241917889638522,1.0859571306176958,1.1043021695257562,0.6244338728217004,0.4997579161421517,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'coordinating_conjunctions_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
24,1.0791477734265722,1.0932107876029984,1.1093920372329193,0.6040241190768487,0.4751236543497235,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'coordinating_conjunctions_count', 'oblique_case_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
25,1.1017924126294547,1.0677903480680337,1.1089370853114349,0.6143420782947324,0.4874503343347224,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
26,1.0791477734265722,1.0974406784118726,1.1009401935366971,0.6040241190768487,0.4751236543497235,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
27,1.1199609478384502,1.121405757296556,1.1129258152119346,0.6208335481874904,0.49912739965095976,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
28,1.1609775820647639,1.111909645327175,1.0989538198051099,0.6379991062067069,0.5229784758580569,"['adjective_ratio', 'negation_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
29,1.1609775820647639,1.1138739361640706,1.0974891249491145,0.6379991062067069,0.5229784758580569,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
30,1.1200980087949155,1.090126308381905,1.0947266622024419,0.6211163387338157,0.4989816700610997,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'oblique_case_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
31,1.1200980087949155,1.1044372838545848,1.1109364340340342,0.6211163387338157,0.4989816700610997,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
32,1.1212954612361612,1.1047023376309133,1.1101045008649897,0.6220709556138271,0.4992245056223342,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
33,1.1212954612361612,1.112693721228186,1.1220278375879098,0.6220709556138271,0.4992245056223342,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
34,1.0986339218955137,1.1166318448173054,1.1391813551636654,0.6117305458768874,0.4869033760186263,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
35,1.0986339218955137,1.1258707994101909,1.1337960230316608,0.6117305458768874,0.4869033760186263,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
36,1.1407680485006702,1.0956039528741712,1.124019883901993,0.6296203168217249,0.5111477316789452,"['adjective_ratio', 'negation_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
37,1.1449576768608385,1.118908347524799,1.1404241297019078,0.633194679474838,0.5117629973860005,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
38,1.1449576768608385,1.1083319380650143,1.1469760524424077,0.633194679474838,0.5117629973860005,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'words_after_verb_min', 'words_after_verb_q3', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
39,1.1449576768608385,1.1184842794575904,1.1354767673708857,0.633194679474838,0.5117629973860005,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'dependency_tree_depth_kurtosis', 'words_after_verb_min', 'words_after_verb_q3', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
40,1.1449576768608385,1.1268770758316926,1.1213982335720099,0.633194679474838,0.5117629973860005,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'interrogative_pronouns_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'dependency_tree_depth_kurtosis', 'words_after_verb_min', 'words_after_verb_q3', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
41,1.1266935934137183,1.1180549567903246,1.1273850903134104,0.6264517437474709,0.5002418496662474,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'paragraph_length_rsd', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'interrogative_pronouns_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_mode', 'dependency_tree_depth_kurtosis', 'words_after_verb_min', 'words_after_verb_q3', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
42,1.1564064290049174,1.1191913168325904,1.1174943062062122,0.6425255730187983,0.5138808559861192,"['adjective_ratio', 'negation_ratio', 'add_neg_conn_ratio', 'tmp_neg_conn_ratio', 'verbs_ambiguity', 'positive_words', 'paragraph_count', 'paragraph_length_rsd', 'sentence_length_mode', 'word_lemma_length_median', 'word_syllables_median', 'word_syllables_80p', 'lex_freq_min', 'lex_freq_80p', 'lex_freq_verbs_rsd', 'lex_freq_adjectives_kurtosis', 'lex_freq_lemma_std', 'lex_freq_function_lemma_std', 'lex_freq_nouns_lemma_rsd', 'lex_freq_verbs_lemma_kurtosis', 'lex_freq_adjectives_lemma_min', 'p99.5-p99.9_freq_lemma_ratio', 'ortho_neighbors_avg_freq_skewness', 'familiarity_mode', 'familiarity_std', 'coordinating_conjunctions_count', 'interrogative_pronouns_count', 'comparative_degree_count', 'oblique_case_count', 'imperfect_subjunctive_count', 'focus_adverb_count', 'location_adverb_count', 'style_disjunctive_adverb_count', 'dependency_tree_depth_min', 'dependency_tree_depth_mode', 'dependency_tree_depth_kurtosis', 'words_after_verb_min', 'words_after_verb_q3', 'personal_pronoun_ratio', 'dialog_quotes', 'shared_noun_ratio', 'grade_BERT']"
